20191102-15-13
2,1,841.428,236.943,493.605,2
2,1,1276.76,-8.3282,0,2
2,1,873.447,17.1114,401.363,1
1,1,-808.621,629.224,782.889,3
2,1,1279.66,-9.3231,0,2
3,1,-1254.26,-72.0415,74.8167,2
2,0,-1187.83,2.55036,86.6483,2
2,1,-1334.98,636.33,639.203,3
MIN,1920
PTS,15
FGM,4
FGA,5
3PM,2
3PA,2
FTM,1
FTA,1
REB,10
AST,11
STL,5
BLK,1
TOV,3
PLM,28
---All data saved. Voila!---
Heat vs Rockets
