20191220-14-50
2,1,1266.19,-7.81243,0,2
8,0,-1243.23,643.018,643.775,3
2,1,-874.478,-9.24649,400.074,1
2,1,-872.796,-8.94288,401.748,1
2,1,-1128.16,-506.663,527.359,2
1,1,-563.582,-31.4078,711.556,3
0,0,-272.681,26.25,1002.11,3
3,1,-1281.13,41.5801,42.1137,2
8,0,-691.194,352.273,681.379,3
MIN,1823
PTS,11
FGM,3
FGA,3
3PM,1
3PA,4
FTM,2
FTA,2
REB,11
AST,12
STL,3
BLK,2
TOV,2
PLM,18
---All data saved. Voila!---
Heat vs Pistons
