20191201-14-25
7,1,847.057,429.792,606.12,2
1,1,-1294.94,-50.1625,54.1869,2
1,0,-1212.11,6.85037,62.7123,2
2,1,-1207.27,-17.7646,69.4842,2
2,1,-1271.36,-637.085,637.093,3
2,1,-1336.31,640.268,643.25,3
8,0,-983.22,-604.761,671.228,2
7,0,-747.535,487.402,717.771,3
MIN,1871.84
PTS,12
FGM,3
FGA,5
3PM,2
3PA,3
FTM,0
FTA,0
REB,8
AST,10
STL,2
BLK,3
TOV,3
PLM,8
---All data saved. Voila!---
Nets vs Heat
