20180803-20-35
2,1,-1239.89,-629.933,630.88,3
1,1,-1086.34,531.949,564.228,2
3,1,1235.73,-48.9004,62.3715,2
2,1,1264.18,7.01102,0,2
1,0,1204.09,-12.5625,71.4721,2
2,1,874.507,10.0903,400.065,1
2,1,878.87,7.75596,395.651,1
3,0,1285.85,89.729,90.4506,2
3,1,1269.57,85.3866,85.5259,2
8,0,865.062,320.956,520.199,2
2,1,720.839,400.196,683.108,3
MIN,1907.35
PTS,16
FGM,4
FGA,7
3PM,2
3PA,2
FTM,2
FTA,2
REB,10
AST,13
STL,1
BLK,2
TOV,4
PLM,9
---All data saved. Voila!---
MIL vs HEAT
