20180809-08-58
3,1,1263.51,-75.7459,76.5312,2
2,1,876.721,7.89266,397.802,1
3,1,1218.85,-61.5242,82.9222,2
3,1,1219.3,-102.603,116.481,2
3,1,1238.33,-46.7071,59.0435,2
2,1,1275.61,9.70153,0,2
2,1,1276.14,-5.57604,0,2
MIN,1793.72
PTS,13
FGM,6
FGA,6
3PM,0
3PA,0
FTM,1
FTA,1
REB,8
AST,11
STL,2
BLK,4
TOV,2
PLM,15
---All data saved. Voila!---
Knicks vs Heat
