20180808-17-25
2,1,1261.84,-635.873,635.998,3
3,1,1218.11,53.6596,77.8008,2
1,0,1207.23,31.2227,74.1127,2
2,1,1281.43,2.85501,0,2
2,1,1150.45,174.193,213.818,2
1,1,1058.07,-627.069,663.35,3
2,1,1303.51,139.992,142.979,2
2,1,1263.72,-6.23218,0,2
2,1,892.838,-584.095,697.703,3
MIN,1583.72
PTS,19
FGM,5
FGA,6
3PM,3
3PA,3
FTM,0
FTA,0
REB,4
AST,5
STL,0
BLK,2
TOV,4
PLM,20
---All data saved. Voila!---
Heat vs Cavaliers
