20180813-10-39
3,1,1287.8,-46.671,48.5446,2
2,1,1264.4,637.034,637.113,3
3,1,1159.06,-100.772,153.193,2
8,0,1060.45,636.066,671.101,3
5,1,1155,353.602,373.23,2
5,1,975.516,631.863,699.006,3
2,1,1273.89,-5.91296,0,2
1,1,1227.46,2.98252,47.0813,2
7,1,879.052,8.00198,395.474,1
2,1,-1337.22,636.603,639.69,3
2,1,1276.27,0.533158,0,2
2,1,1277.37,-5.05722,0,2
MIN,1860
PTS,24
FGM,7
FGA,7
3PM,3
3PA,4
FTM,1
FTA,1
REB,8
AST,10
STL,0
BLK,2
TOV,5
PLM,21
---All data saved. Voila!---
Lakers vs Heat
