20190806-15-40
8,0,1001.4,-287.209,396.283,2
3,1,1253.61,-158.845,160.206,2
2,1,876.938,7.90475,397.586,1
1,1,1207.2,11.9578,68.3026,2
3,1,1279.74,53.302,53.5641,2
2,1,855.966,246.152,485.506,2
2,1,-1199.73,-570.646,575.517,2
3,1,-1253.21,68.05,71.285,2
3,0,-1224.19,104.794,116.222,2
MIN,1835.18
PTS,13
FGM,6
FGA,8
3PM,0
3PA,0
FTM,1
FTA,1
REB,7
AST,6
STL,3
BLK,2
TOV,4
PLM,26
---All data saved. Voila!---
Heat vs Celtics
