20180716-22-42
2,1,1275.13,3.27,0,2
MIN,1862
PTS,28
FGM,13
FGA,14
3PM,0
3PA,6
FTM,2
FTA,2
REB,4
AST,5
STL,0
BLK,1
TOV,1
PLM,22
---All data saved. Voila!---
HEAT vs ORL
