20180725-09-21
3,1,1258.82,-73.701,75.3381,2
2,1,1271.14,4.09833,0,2
2,1,1271.27,-9.80102,0,2
2,1,1271.99,-8.09076,0,2
8,0,1095.81,560.955,588.712,2
1,1,1051.16,614.192,653.518,2
2,1,1272.82,1.31626,0,2
2,1,1272.87,5.00473,0,2
3,1,1217.14,41.9432,71.0128,2
3,1,1199.17,-109.563,132.927,2
8,0,1143.46,-638.07,651.375,3
2,1,907.271,-574.933,682.177,2
MIN,1673.31
PTS,20
FGM,10
FGA,11
3PM,0
3PA,1
FTM,0
FTA,0
REB,3
AST,7
STL,0
BLK,0
TOV,1
PLM,14
---All data saved. Voila!---
HEAT vs TOR
