20180807-20-08
8,0,1216.53,-634.94,637.576,3
3,1,1230.48,74.8674,86.8213,2
2,1,878.537,8.50237,396,1
2,1,1270.28,8.56197,0,2
2,1,1270.54,7.96197,0,2
2,1,1230.59,-20.3777,48.3554,2
3,1,1239.88,-21.1402,40.514,2
MIN,1381
PTS,11
FGM,5
FGA,5
3PM,0
3PA,1
FTM,1
FTA,1
REB,3
AST,6
STL,2
BLK,0
TOV,2
PLM,10
---All data saved. Voila!---
Warriors vs Heat
